student_ID,course_ID,subject,semester,section,pre_int,pre_uv,pre_percomp,pre_tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,post_int,post_uv,post_tv,post_percomp,date,intervention_dummy,gender,enrollment_reason,enrollment_status,final_grade,time_spent,ts_60,male_dummy,final_grade_s
96769,FrScA-S216-02,FrScA,S216,02,4.8,5,4.5,5,5,5,5,4,5,5,4,5,5,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,59.59367946,510.8667,8.514445,1,-0.8289643514353536
96808,PhysA-S216-01,PhysA,S216,01,NA,3.3333333333333335,3,NA,3,3,3,2,4,4,3,NA,3,4,NA,NA,NA,NA,NA,0,F,Scheduling Conflict,Approved/Enrolled,93.75,2446.3169,40.77194833333333,0,0.7642638412351984
96826,AnPhA-S216-02,AnPhA,S216,02,4,4,3.5,4,4,4,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,F,Learning Preference of the Student,Approved/Enrolled,88.408,1073.95,17.899166666666666,0,0.5150852157073421
96841,FrScA-S216-02,FrScA,S216,02,5,3,3.5,4.142857142857143,5,3,2,5,5,3,5,5,3,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,92.55079007,1670.95,27.84916666666667,1,0.7083264615877338
96853,AnPhA-S216-01,AnPhA,S216,01,4.8,5,5,4.857142857142857,5,5,5,5,4,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,85.4277328,2521.2334,42.02055666666667,0,0.37607007444905816
96854,AnPhA-S216-01,AnPhA,S216,01,5,4.333333333333333,5,4.714285714285714,5,4,5,5,5,4,5,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,85.1189328,2563.3833,42.723055,0,0.36166603858926716
96856,OcnA-S216-01,OcnA,S216,01,4,3.3333333333333335,2.5,3.7142857142857144,4,3,2,4,4,4,3,4,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,13.02847571,529.2335,8.820558333333334,0,-3.001007306854594
96867,PhysA-S216-01,PhysA,S216,01,3.6,3.6666666666666665,3.5,3.7142857142857144,4,4,3,3,4,5,4,4,2,3,NA,NA,NA,NA,NA,0,M,Scheduling Conflict,Approved/Enrolled,90.625,1841.7836,30.696393333333333,1,0.6184976104649718
96871,AnPhA-S216-02,AnPhA,S216,02,4.6,4,4,4.285714285714286,5,4,4,5,4,4,4,4,4,5,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,81.1482656,244.3835,4.073058333333333,0,0.17645349734543708
96950,BioA-S216-01,BioA,S216,01,4,4,3.5,4.285714285714286,4,3,3,2,5,5,4,5,4,4,NA,NA,NA,NA,NA,0,F,Credit Recovery,Approved/Enrolled,91.81818182,2264.4834,37.74139,0,0.674153807752959
96959,AnPhA-S216-01,AnPhA,S216,01,4.6,4.333333333333333,4,4.571428571428571,5,4,3,4,5,5,5,5,4,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,67.6608,1727.2666,28.787776666666666,1,-0.4526719500641935
96994,AnPhA-S216-01,AnPhA,S216,01,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,86.8074672,2676.7501,44.61250166666667,0,0.4404280529937048
97006,OcnA-S216-01,OcnA,S216,01,2.8,2.3333333333333335,3.5,2.5714285714285716,3,2,3,3,3,3,4,3,2,2,NA,NA,NA,NA,NA,0,F,Scheduling Conflict,Approved/Enrolled,68.15075377,2399.5166,39.99194333333333,0,-0.42981796148673346
97150,PhysA-S216-01,PhysA,S216,01,4,3.3333333333333335,2,3.5714285714285716,4,3,1,5,4,4,3,4,3,3,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,62.54861111,759.3335,12.655558333333333,0,-0.6911309918180264
97265,PhysA-S216-01,PhysA,S216,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,84.56944444,817.4501,13.624168333333333,1,0.33603504752068697
97272,OcnA-S216-01,OcnA,S216,01,4,4,3.5,3.857142857142857,4,4,2,5,5,4,5,4,4,2,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,84.23953247,1638.45,27.3075,0,0.32064623972776546
97374,BioA-S216-01,BioA,S216,01,2.4,2.6666666666666665,2.5,2.2857142857142856,2,3,2,4,2,3,3,2,2,2,NA,NA,NA,NA,NA,0,F,Credit Recovery,Approved/Enrolled,12.35294118,470.8,7.846666666666667,0,-3.0325177459564294
97386,BioA-S216-01,BioA,S216,01,3.8,3.3333333333333335,4,3.5714285714285716,4,3,3,4,4,4,5,4,3,3,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,54.15828877,71.0166,1.18361,1,-1.0824992038017158
97441,FrScA-S216-02,FrScA,S216,02,4.4,NA,3,NA,5,4,3,5,4,4,3,3,NA,5,NA,NA,NA,NA,NA,1,M,Credit Recovery,Approved/Enrolled,23.13769752,208.6664,3.4777733333333334,1,-2.5294606958901555
101031,FrScA-S217-01,FrScA,S217,01,4.6,3.6666666666666665,3,4.25,5,3,2,5,4,4,4,4,4,5,NA,NA,NA,NA,2017-01-29T18:08:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,86.73,2406.4668,40.107780000000005,0,0.4368145804329613
101162,AnPhA-S217-01,AnPhA,S217,01,5,4,4.5,4.625,5,4,4,5,5,5,5,5,3,5,NA,NA,NA,NA,2017-02-09T15:18:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,88.45,2622.1668,43.70278,0,0.517044313848894
101231,OcnA-S217-01,OcnA,S217,01,4.8,4.5,4,4.714285714285714,5,NA,4,4,5,5,4,5,4,5,NA,NA,NA,NA,2017-02-09T04:21:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,72.38,1004.3,16.738333333333333,0,-0.23254395126392016
101301,FrScA-S217-01,FrScA,S217,01,4.2,3.6666666666666665,3,4,4,3,3,4,5,4,3,4,4,4,NA,NA,NA,NA,2017-01-23T13:25:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,89.14,2067.5328,34.45888,0,0.54922949760296
101424,FrScA-S217-01,FrScA,S217,01,3.6,3,4,3.375,4,3,3,3,4,3,5,4,3,3,NA,NA,NA,NA,2017-01-28T20:02:00Z,1,F,Other,Approved/Enrolled,92.16,1972.5331,32.87555166666667,0,0.6900979830193069
101835,FrScA-S217-01,FrScA,S217,01,4,3,3,3.625,4,3,3,4,4,3,3,5,3,3,NA,NA,NA,NA,2017-01-23T21:33:00Z,1,M,Course Unavailable at Local School,Approved/Enrolled,8.58,270.55,4.509166666666667,1,-3.2085073186688686
101986,OcnA-S217-01,OcnA,S217,01,4.4,3.3333333333333335,3.5,4,4,3,3,4,4,4,4,5,3,5,NA,NA,NA,NA,2017-02-09T18:45:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,62.46,2072.3333,34.53888833333333,0,-0.6952642742209276
102083,FrScA-S217-01,FrScA,S217,01,5,4.333333333333333,4.5,4.75,5,4,4,5,5,5,5,5,4,5,NA,NA,NA,NA,2017-01-23T16:34:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,89.08,1548.4834,25.80805666666667,0,0.5464307859721715
102461,OcnA-S217-01,OcnA,S217,01,5,4.666666666666667,4,4.875,5,4,3,5,5,5,5,5,5,5,NA,NA,NA,NA,2017-02-01T00:08:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,70.16,1823.4998,30.391663333333334,0,-0.3360962816030892
103130,FrScA-S217-01,FrScA,S217,01,5,3.3333333333333335,2,4.375,5,3,3,5,5,5,1,5,2,5,NA,NA,NA,NA,2017-01-23T15:53:00Z,1,F,Learning Preference of the Student,Approved/Enrolled,74.67,1844.8334,30.747223333333334,0,-0.12572645735549773
103186,FrScA-S217-02,FrScA,S217,02,3.8,3,3.5,3.5,4,3,3,4,3,3,4,3,3,5,NA,NA,NA,NA,2017-01-24T18:11:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,79.33,866.4333,14.440555,0,0.09164014596906418
103268,FrScA-S217-03,FrScA,S217,03,4,3,3.5,3.625,4,3,3,4,4,3,4,4,3,4,NA,NA,NA,NA,2017-01-25T13:14:00Z,1,M,Course Unavailable at Local School,Approved/Enrolled,60.28,1588.2167,26.470278333333333,1,-0.7969507968062377
103353,FrScA-S217-01,FrScA,S217,01,5,4,4.5,4.625,5,4,4,5,5,4,5,5,4,5,NA,NA,NA,NA,2017-01-24T01:54:00Z,1,F,Scheduling Conflict,Approved/Enrolled,84.23,4236.1668,70.60278,0,0.3202015958167799
103386,FrScA-S217-02,FrScA,S217,02,4,4.333333333333333,4,4.125,5,5,3,3,4,4,5,4,4,4,NA,NA,NA,NA,2017-01-24T12:37:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,76.73,809.4832,13.491386666666667,0,-0.02963735803176418
104056,FrScA-S217-03,FrScA,S217,03,3.8,3.6666666666666665,4,3.75,4,4,4,4,4,4,4,3,3,4,NA,NA,NA,NA,2017-02-09T14:56:00Z,1,F,Learning Preference of the Student,Approved/Enrolled,79.79,1343.3832,22.38972,0,0.11309693513844192
104092,FrScA-S217-02,FrScA,S217,02,5,3.6666666666666665,2,4.5,5,3,2,5,5,3,2,5,5,5,NA,NA,NA,NA,2017-01-23T14:32:00Z,0,M,Other,Approved/Enrolled,92.61,6537.0172,108.95028666666667,1,0.7110883202502197
104172,FrScA-S217-03,FrScA,S217,03,5,3.6666666666666665,4,4.5,5,4,3,5,5,4,5,5,3,5,NA,NA,NA,NA,2017-02-10T13:31:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,82.3,1440.1002,24.00167,0,0.2301763716930876
104191,FrScA-S217-03,FrScA,S217,03,4.8,4.666666666666667,4.5,4.75,5,5,4,5,4,5,5,5,4,5,NA,NA,NA,NA,2017-02-10T14:47:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,97.21,1843.7664,30.72944,0,0.9256562119439932
104258,FrScA-S217-01,FrScA,S217,01,4.4,3.3333333333333335,3,4,5,4,3,4,4,3,3,4,3,5,NA,NA,NA,NA,2017-01-24T17:23:00Z,1,M,Course Unavailable at Local School,Approved/Enrolled,80.27,1083.6833,18.061388333333333,1,0.13548662818474827
104671,FrScA-S217-01,FrScA,S217,01,4,3.6666666666666665,3.5,3.875,4,3,3,4,4,4,4,4,4,4,NA,NA,NA,NA,2017-02-09T14:20:00Z,1,M,Course Unavailable at Local School,Approved/Enrolled,85.09,975.2335,16.253891666666668,1,0.3603164625247463
104861,AnPhA-S217-01,AnPhA,S217,01,4.6,4,4.5,4.375,4,4,4,5,5,4,5,5,4,4,NA,NA,NA,NA,2017-01-23T14:28:00Z,1,F,Learning Preference of the Student,Approved/Enrolled,26.28,732.3502,12.205836666666666,0,-2.3828873875863046
104970,FrScA-S217-02,FrScA,S217,02,4,3.3333333333333335,3,3.75,4,3,3,4,4,3,3,4,4,4,NA,NA,NA,NA,2017-01-23T16:52:00Z,0,M,Other,Approved/Enrolled,79.39,1309.3503,21.822505,1,0.09443885759985264
106413,FrScA-S217-02,FrScA,S217,02,3.6,2.3333333333333335,3.5,3.125,4,2,3,4,4,3,4,4,2,2,NA,NA,NA,NA,2017-01-23T17:45:00Z,0,M,Course Unavailable at Local School,Approved/Enrolled,80,1007.8825,16.798041666666666,1,0.12289242584620087
106419,FrScA-S217-02,FrScA,S217,02,5,3.6666666666666665,3.5,4.5,5,3,3,5,5,4,4,5,4,5,NA,NA,NA,NA,2017-01-23T15:59:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,72.84,2300.4497,38.340828333333334,0,-0.21108716209454242
106879,OcnA-S217-01,OcnA,S217,01,4.2,3.6666666666666665,3.5,4,4,4,3,5,4,4,4,4,3,4,NA,NA,NA,NA,2017-02-09T17:46:00Z,0,F,Learning Preference of the Student,Approved/Enrolled,82.69,4354.7668,72.57944666666667,0,0.24836799729321193
106952,FrScA-S217-01,FrScA,S217,01,5,2.3333333333333335,3.5,4,5,3,2,5,5,2,5,5,2,5,NA,NA,NA,NA,2017-02-10T01:57:00Z,1,F,Other,Approved/Enrolled,66.06,910.8335,15.180558333333332,0,-0.5273415763736263
107016,OcnA-S217-03,OcnA,S217,03,4,3.3333333333333335,3,3.75,4,3,3,4,4,3,3,4,4,4,NA,NA,NA,NA,2017-02-02T19:39:00Z,1,F,Learning Preference of the Student,Approved/Enrolled,76.06,640.2,10.67,0,-0.06088963790890087
107146,FrScA-S217-01,FrScA,S217,01,3.4,2,1.5,2.875,3,2,1,3,4,2,2,3,2,4,NA,NA,NA,NA,2017-01-23T15:32:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,73.76,2439.7666,40.662776666666666,0,-0.1681735837557876
107210,AnPhA-S217-02,AnPhA,S217,02,4.2,4.333333333333333,3.5,4.25,4,5,3,5,4,4,4,4,4,4,NA,NA,NA,NA,2017-02-01T17:09:00Z,0,F,Scheduling Conflict,Approved/Enrolled,93.84,1818.1667,30.302778333333332,0,0.7684619086813811
107599,AnPhA-S217-01,AnPhA,S217,01,4.4,4,4,4.25,4,5,3,5,4,4,5,4,3,5,NA,NA,NA,NA,2017-02-08T13:04:00Z,1,M,Course Unavailable at Local School,Approved/Enrolled,62.99,1815.1664,30.252773333333334,1,-0.6705423214822971
108042,FrScA-S217-03,FrScA,S217,03,4.4,4.666666666666667,4,4.5,4,5,3,5,4,5,5,4,4,5,NA,NA,NA,NA,2017-02-10T15:54:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,92.84,1298.5332,21.642220000000002,0,0.7218167148349086
108147,AnPhA-S217-02,AnPhA,S217,02,5,5,4,5,5,5,3,5,5,5,5,5,5,5,NA,NA,NA,NA,2017-01-23T15:04:00Z,0,F,Other,Approved/Enrolled,95.42,2165.9499,36.099165,0,0.8421613149588076
108177,PhysA-S217-01,PhysA,S217,01,5,4.333333333333333,4,4.75,5,5,4,5,5,4,4,5,4,5,NA,NA,NA,NA,2017-02-03T15:23:00Z,0,M,Scheduling Conflict,Approved/Enrolled,97.01,1659.7165,27.661941666666667,1,0.9163271731746991
110360,OcnA-S217-01,OcnA,S217,01,4.2,3.6666666666666665,4,4,4,3,4,4,4,4,4,4,4,5,NA,NA,NA,NA,2017-02-03T19:25:00Z,0,F,Learning Preference of the Student,Approved/Enrolled,20.09,662.7336,11.04556,0,-2.6716211374959693
110487,OcnA-S217-03,OcnA,S217,03,4.2,3.6666666666666665,4,4,4,3,4,5,4,5,4,4,3,4,NA,NA,NA,NA,2017-01-23T14:07:00Z,1,F,Other,Approved/Enrolled,80.14,2442.9664,40.71610666666666,0,0.12942275298470704
110564,FrScA-S217-02,FrScA,S217,02,4.8,3.6666666666666665,4,4.375,5,4,4,5,4,4,4,5,3,5,NA,NA,NA,NA,2017-01-25T15:27:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,68.22,1275.183,21.253049999999998,0,-0.4265879576652458
112764,FrScA-S217-01,FrScA,S217,01,5,2.3333333333333335,4,4,5,2,3,5,5,3,5,5,2,5,NA,NA,NA,NA,2017-01-24T12:59:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,85.27,2384.4167,39.740278333333336,0,0.36871259741711104
112787,FrScA-S217-01,FrScA,S217,01,4.2,3,4,3.75,5,3,3,4,4,3,5,5,3,3,NA,NA,NA,NA,2017-02-03T21:42:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,91.87,5907.3006,98.45500999999999,0,0.6765708768038302
112869,FrScA-S217-02,FrScA,S217,02,4.8,3.6666666666666665,4.5,4.375,5,4,5,5,4,4,4,5,3,5,NA,NA,NA,NA,2017-01-23T15:25:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,92.45,1311.8501,21.864168333333335,0,0.7036250892347843
112870,FrScA-S217-02,FrScA,S217,02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,93.65,1285.3169,21.421948333333333,0,0.7595993218505515
112924,OcnA-S217-01,OcnA,S217,01,4.8,4,4,4.5,5,3,4,5,5,5,4,4,4,5,NA,NA,NA,NA,2017-01-23T15:00:00Z,0,M,Course Unavailable at Local School,Approved/Enrolled,88.35,1325.984,22.099733333333333,1,0.5123797944642464
112941,OcnA-S217-01,OcnA,S217,01,4.4,3,3,3.875,5,3,3,5,4,3,3,5,3,3,NA,NA,NA,NA,2017-01-25T15:06:00Z,0,M,Course Unavailable at Local School,Approved/Enrolled,61.03,1452.3165,24.205274999999997,1,-0.7619669014213833
113112,AnPhA-S217-02,AnPhA,S217,02,5,4,4.5,4.625,5,4,4,5,5,4,5,5,4,5,NA,NA,NA,NA,2017-01-23T16:30:00Z,0,M,Course Unavailable at Local School,Approved/Enrolled,90.59,2576.7168,42.945280000000004,1,0.6168650286803453
113225,FrScA-S217-01,FrScA,S217,01,3.8,2.6666666666666665,4,3.375,4,3,3,4,4,3,5,4,2,3,NA,NA,NA,NA,2017-02-09T18:47:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,65.91,965.6501,16.094168333333332,0,-0.5343383554505975
113232,FrScA-S217-03,FrScA,S217,03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,89.9,1714.0667,28.567778333333333,0,0.5846798449262793
113249,OcnA-S217-03,OcnA,S217,03,4.4,3.6666666666666665,3.5,4.125,5,4,3,5,3,4,4,5,3,4,NA,NA,NA,NA,2017-01-23T15:37:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,84.39,1604.333,26.738883333333334,0,0.3276648268322154
113257,FrScA-S217-02,FrScA,S217,02,4.8,3.6666666666666665,3,4.375,5,3,3,4,5,5,3,5,3,5,NA,NA,NA,NA,2017-01-23T13:30:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,87.48,2015.5331,33.592218333333335,0,0.4717984758178157
113287,OcnA-S217-01,OcnA,S217,01,4.2,2.3333333333333335,3,3.5,5,3,2,4,4,2,4,5,2,3,NA,NA,NA,NA,2017-02-09T13:44:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,83.3,1061.5501,17.692501666666665,0,0.27682156553956017
113298,OcnA-S217-01,OcnA,S217,01,4.8,4.333333333333333,3.5,4.625,5,4,3,5,4,5,4,5,4,5,NA,NA,NA,NA,2017-02-09T18:35:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,94.51,1433.7335,23.895558333333334,0,0.7997141885585178
113320,AnPhA-S217-01,AnPhA,S217,01,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,2017-02-06T15:46:00Z,1,M,Scheduling Conflict,Approved/Enrolled,94.94,2296.2831,38.271385,1,0.8197716219125006
113322,OcnA-S217-01,OcnA,S217,01,4.6,4,5,4.375,4,4,5,5,5,4,5,5,4,4,NA,NA,NA,NA,2017-02-09T13:39:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,80.49,3150.3829,52.50638166666667,0,0.14574857083097217
113424,FrScA-S217-02,FrScA,S217,02,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,2017-01-25T18:43:00Z,0,F,Learning Preference of the Student,Approved/Enrolled,72.13,1038.0164,17.300273333333333,0,-0.2442052497255383
113438,AnPhA-S217-01,AnPhA,S217,01,4.4,4.666666666666667,3,4.5,5,5,3,4,4,5,3,4,4,5,NA,NA,NA,NA,2017-01-23T22:13:00Z,1,M,Learning Preference of the Student,Approved/Enrolled,90.73,7055.6667,117.594445,1,0.6233953558188515
113440,PhysA-S217-01,PhysA,S217,01,4.8,3.6666666666666665,4.5,4.375,5,3,4,4,5,5,5,5,3,5,NA,NA,NA,NA,2017-01-30T14:41:00Z,0,M,Learning Preference of the Student,Approved/Enrolled,97.36,998.0829,16.634715,1,0.9326529910209643
113448,AnPhA-S217-01,AnPhA,S217,01,5,4.666666666666667,4.5,4.875,5,5,4,5,5,5,5,5,4,5,NA,NA,NA,NA,2017-02-10T15:25:00Z,1,F,Scheduling Conflict,Approved/Enrolled,91.17,4481.2833,74.688055,0,0.6439192411112993
113458,FrScA-S217-02,FrScA,S217,02,4.2,3.6666666666666665,3.5,4,5,3,3,3,5,4,4,4,4,4,NA,NA,NA,NA,2017-01-23T15:27:00Z,0,M,Learning Preference of the Student,Approved/Enrolled,2.97,128.5,2.1416666666666666,1,-3.4701868561475795
113467,FrScA-S217-02,FrScA,S217,02,4.8,3.6666666666666665,3.5,4.375,5,3,3,5,4,4,4,5,4,5,NA,NA,NA,NA,2017-01-24T01:40:00Z,0,F,Other,Approved/Enrolled,80.89,3139.5166,52.32527666666667,0,0.16440664836956145
113501,FrScA-S217-02,FrScA,S217,02,4.8,4,4,4.5,5,4,3,5,4,4,5,5,4,5,NA,NA,NA,NA,2017-01-24T13:02:00Z,0,F,Other,Approved/Enrolled,92.65,1180.1169,19.668615,0,0.7129541280040789
113511,AnPhA-S217-01,AnPhA,S217,01,4.4,4.333333333333333,3,4.375,4,5,2,5,4,5,4,4,3,5,NA,NA,NA,NA,2017-01-26T14:53:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,64.84,2556.0163,42.600271666666664,0,-0.5842487128663229
113512,AnPhA-S217-01,AnPhA,S217,01,4.2,5,3.5,4.5,4,5,3,5,4,5,4,4,5,4,NA,NA,NA,NA,2017-02-06T13:38:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,77.85,1864.3995,31.073325,0,0.022605259076284624
113513,AnPhA-S217-01,AnPhA,S217,01,4.2,5,3,4.5,5,5,3,4,4,5,3,4,5,4,NA,NA,NA,NA,2017-01-30T17:58:00Z,1,M,Course Unavailable at Local School,Approved/Enrolled,76.83,1848.7333,30.81222166666667,1,-0.02497283864711719
113524,FrScA-S217-02,FrScA,S217,02,4.2,4,3.5,4.125,4,4,4,5,4,4,3,4,4,4,NA,NA,NA,NA,2017-01-24T18:03:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,75.14,1544.5165,25.741941666666666,0,-0.10380321624765569
113538,FrScA-S217-02,FrScA,S217,02,4.4,4,3.5,4.25,4,4,3,5,5,4,4,4,4,4,NA,NA,NA,NA,2017-01-23T17:05:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,61.85,412.7834,6.879723333333333,0,-0.7237178424672759
113661,AnPhA-S217-01,AnPhA,S217,01,4.4,4.333333333333333,4.5,4.375,5,4,4,5,4,5,5,4,4,4,NA,NA,NA,NA,2017-02-09T13:03:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,82.52,4870.2,81.17,0,0.2404383143393115
113673,FrScA-S217-02,FrScA,S217,02,5,4,4.5,4.625,5,4,4,5,5,4,5,5,4,5,NA,NA,NA,NA,2017-01-23T15:23:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,93.15,5317.7499,88.629165,0,0.7362767249273151
113674,FrScA-S217-02,FrScA,S217,02,4.8,3.6666666666666665,3.5,4.375,5,4,3,5,5,4,4,5,3,4,NA,NA,NA,NA,2017-01-23T15:55:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,96.72,2427.2833,40.454721666666664,0,0.9028000669592219
113700,FrScA-S217-02,FrScA,S217,02,5,4.666666666666667,4.5,4.875,5,5,4,5,5,4,5,5,5,5,NA,NA,NA,NA,2017-01-24T19:28:00Z,0,F,Learning Preference of the Student,Approved/Enrolled,42.32,1175.1334,19.585556666666665,0,-1.6346984782888847
113839,FrScA-S217-03,FrScA,S217,03,5,3.6666666666666665,4,4.5,5,3,3,5,5,4,5,5,4,5,NA,NA,NA,NA,2017-01-30T16:35:00Z,1,F,Scheduling Conflict,Approved/Enrolled,79.87,2948.05,49.13416666666667,0,0.11682855064615966
113993,FrScA-S217-01,FrScA,S217,01,4.4,4,4,4.25,5,3,3,5,4,4,5,4,5,4,NA,NA,NA,NA,2017-02-09T15:30:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,74.13,2320.7498,38.679163333333335,0,-0.15091486203259322
114107,FrScA-S217-03,FrScA,S217,03,5,3.6666666666666665,3.5,4.428571428571429,NA,3,3,5,5,4,4,5,4,5,NA,NA,NA,NA,2017-01-30T18:27:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,88.4,2845.2001,47.420001666666664,0,0.5147120541565705
114117,AnPhA-S217-01,AnPhA,S217,01,5,4,4,4.625,5,4,4,5,5,4,4,5,4,5,NA,NA,NA,NA,2017-01-24T12:50:00Z,1,M,Course Unavailable at Local School,Approved/Enrolled,9.52,211.1833,3.519721666666667,1,-3.1646608364531845
114228,FrScA-S217-03,FrScA,S217,03,5,4,4,4.625,5,3,3,5,5,5,5,5,4,5,NA,NA,NA,NA,2017-01-27T18:08:00Z,1,F,Scheduling Conflict,Approved/Enrolled,56.39,935.0331,15.583885,0,-0.978400600869016
114387,OcnA-S217-02,OcnA,S217,02,4.6,3.6666666666666665,3,4.25,5,3,2,5,4,4,4,4,4,5,NA,NA,NA,NA,2017-01-25T03:23:00Z,1,F,Learning Preference of the Student,Approved/Enrolled,93.99,1860.8167,31.01361166666667,0,0.7754586877583516
114449,FrScA-S217-03,FrScA,S217,03,5,3.6666666666666665,3.5,4.5,5,4,3,5,5,3,4,5,4,5,NA,NA,NA,NA,2017-02-09T17:23:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,80.72,1358.6501,22.644168333333333,0,0.15647696541566106
114501,FrScA-S217-03,FrScA,S217,03,4.6,3,5,4,4,3,5,5,5,3,5,4,3,5,NA,NA,NA,NA,2017-02-10T17:28:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,87.61,2504.5004,41.74167333333333,0,0.47786235101785696
114673,BioA-S217-01,BioA,S217,01,3,3.6666666666666665,2,3.25,3,4,2,3,3,4,2,3,3,3,NA,NA,NA,NA,2017-02-06T20:12:00Z,0,M,Other,Approved/Enrolled,68.21,2477.2504,41.287506666666665,1,-0.42705440960371077
114768,AnPhA-S217-01,AnPhA,S217,01,4.8,5,3.5,4.875,5,5,3,4,5,5,4,5,5,5,NA,NA,NA,NA,2017-02-09T14:21:00Z,1,F,Course Unavailable at Local School,Approved/Enrolled,62.05,301.0501,5.017501666666666,0,-0.7143888036979815
114796,BioA-S217-01,BioA,S217,01,3,3.3333333333333335,4,3.125,3,4,3,3,3,3,5,3,3,3,NA,NA,NA,NA,2017-02-09T19:15:00Z,0,M,Other,Approved/Enrolled,90.87,5747.1008,95.78501333333334,1,0.6299256829573577
114961,AnPhA-S217-02,AnPhA,S217,02,5,5,3.5,5,5,5,3,5,5,5,4,5,5,5,NA,NA,NA,NA,2017-02-09T13:16:00Z,0,F,Course Unavailable at Local School,Approved/Enrolled,79.42,1744.7836,29.079726666666666,0,0.09583821341524687
115101,AnPhA-S217-02,AnPhA,S217,02,4.8,4.666666666666667,3.5,4.75,4,4,4,5,5,5,3,5,5,5,NA,NA,NA,NA,2017-02-06T17:45:00Z,0,F,Other,Approved/Enrolled,80.56,3768.7164,62.81194,0,0.1490137344002256
115102,OcnA-S217-01,OcnA,S217,01,4.6,3.6666666666666665,3.5,4.25,5,4,2,5,4,4,5,5,3,4,NA,NA,NA,NA,2017-02-09T15:13:00Z,0,F,Learning Preference of the Student,Approved/Enrolled,83.29,3052.9667,50.882778333333334,0,0.2763551136010958
